"Group.1"	"JH15.1"	"JH15.10"	"JH15.100"	"JH15.101"	"JH15.102"	"JH15.103"	"JH15.104"	"JH15.105"	"JH15.107"	"JH15.108"	"JH15.109"	"JH15.110"	"JH15.111"	"JH15.113"	"JH15.115"	"JH15.116"	"JH15.117"	"JH15.12"	"JH15.120"	"JH15.14"	"JH15.15"	"JH15.2"	"JH15.21"	"JH15.22"	"JH15.23"	"JH15.24"	"JH15.25"	"JH15.26"	"JH15.28"	"JH15.29"	"JH15.30"	"JH15.31"	"JH15.32"	"JH15.33"	"JH15.34"	"JH15.35"	"JH15.38"	"JH15.39"	"JH15.40"	"JH15.43"	"JH15.45"	"JH15.48"	"JH15.49"	"JH15.50"	"JH15.51"	"JH15.53"	"JH15.54"	"JH15.56"	"JH15.57"	"JH15.58"	"JH15.59"	"JH15.6"	"JH15.60"	"JH15.64"	"JH15.65"	"JH15.66"	"JH15.68"	"JH15.69"	"JH15.7"	"JH15.70"	"JH15.71"	"JH15.72"	"JH15.74"	"JH15.76"	"JH15.77"	"JH15.78"	"JH15.79"	"JH15.83"	"JH15.86"	"JH15.87"	"JH15.88"	"JH15.89"	"JH15.9"	"JH15.91"	"JH15.92"	"JH15.95"	"JH15.96"	"JH15.97"	"JH15.98"	"HvHEB100"	"HvHEB101"	"HvHEB104"	"HvHEB106"	"HvHEB109"	"HvHEB112"	"HvHEB115"	"HvHEB116"	"HvHEB120"	"HvHEB121"	"HvHEB122"	"HvHEB123"	"HvHEB127"	"HvHEB138"	"HvHEB140"	"HvHEB141"	"HvHEB142"	"HvHEB144"	"HvHEB145"	"HvHEB147"	"HvHEB149"	"HvHEB150"	"HvHEB151"	"HvHEB152"	"HvHEB154"	"HvHEB155"	"HvHEB156"	"HvHEB157"	"HvHEB163"	"HvHEB164"	"HvHEB166"	"HvHEB168"	"HvHEB169"	"HvHEB17"	"HvHEB173"	"HvHEB175"	"HvHEB176"	"HvHEB177"	"HvHEB179"	"HvHEB18"	"HvHEB181"	"HvHEB182"	"HvHEB183"	"HvHEB186"	"HvHEB187"	"HvHEB190"	"HvHEB191"	"HvHEB195"	"HvHEB198"	"HvHEB200"	"HvHEB203"	"HvHEB204"	"HvHEB205"	"HvHEB208"	"HvHEB210"	"HvHEB211"	"HvHEB215"	"HvHEB216"	"HvHEB219"	"HvHEB22"	"HvHEB220"	"HvHEB222"	"HvHEB223"	"HvHEB224"	"HvHEB231"	"HvHEB232"	"HvHEB233"	"HvHEB235"	"HvHEB236"	"HvHEB239"	"HvHEB240"	"HvHEB241"	"HvHEB244"	"HvHEB245"	"HvHEB247"	"HvHEB253"	"HvHEB254"	"HvHEB257"	"HvHEB259"	"HvHEB261"	"HvHEB262"	"HvHEB264"	"HvHEB266"	"HvHEB267"	"HvHEB30"	"HvHEB36"	"HvHEB4"	"HvHEB40"	"HvHEB42"	"HvHEB43"	"HvHEB48"	"HvHEB53"	"HvHEB59"	"HvHEB60"	"HvHEB63"	"HvHEB74"	"HvHEB75"	"HvHEB76"	"HvHEB77"	"HvHEB78"	"HvHEB79"	"HvHEB80"	"HvHEB81"	"HvHEB86"	"HvHEB87"	"HvHEB89"	"HvHEB90"	"HvHEB92"	"HvHEB93"	"HvHEB97"	"HvHEB98"
"1"	"0319-6G20"	0.00424528301886792	0.000660377358490566	0.00245283018867924	0.000566037735849057	0.00179245283018868	0.00764150943396226	0.00132075471698113	0.000377358490566038	0.000943396226415094	0.00141509433962264	0.00169811320754717	0.000849056603773585	0.00150943396226415	0.00132075471698113	0.000660377358490566	0.000754716981132076	0.000660377358490566	0.00283018867924528	0.00122641509433962	0.00358490566037736	0.00849056603773585	0.000849056603773585	0.0019811320754717	0.00235849056603774	0.0107547169811321	0.00858490566037736	0.00122641509433962	0.000754716981132075	0.000849056603773585	0.00311320754716981	0.00792452830188679	0.00415094339622642	0.00160377358490566	0.00481132075471698	0.00273584905660377	0.00216981132075472	0.000754716981132075	0.00245283018867925	0.00339622641509434	0.00726415094339623	0.00811320754716981	0.00254716981132075	0.00169811320754717	0.000283018867924528	0.000943396226415094	0.000660377358490566	9.43396226415094e-05	0.00113207547169811	0.00811320754716981	0.0010377358490566	0.00141509433962264	0.00113207547169811	0.00462264150943396	0.000188679245283019	0.00311320754716981	0.01	0.00188679245283019	0.00113207547169811	0.000566037735849057	0.0039622641509434	0.00264150943396226	0.00188679245283019	0.00113207547169811	0.000943396226415094	0.00924528301886792	0.0010377358490566	0.00943396226415094	0.000660377358490566	0.000849056603773585	0.000849056603773585	0.000471698113207547	0.00792452830188679	0.00122641509433962	0.000943396226415094	0.00641509433962264	0.00179245283018868	0.000566037735849057	0.000660377358490566	0.00179245283018868	0	0	0	0	0	0	9.43396226415094e-05	0.000188679245283019	0	0	0	0	0	0	0	0	0	0	0	9.43396226415094e-05	0	0	9.43396226415094e-05	0	9.43396226415094e-05	0	0	9.43396226415094e-05	0	0.000283018867924528	9.43396226415094e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.43396226415094e-05	0	0	0	0	0	0	9.43396226415094e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.43396226415094e-05	0	0	0	9.43396226415094e-05	0	0	0	9.43396226415094e-05	0	0	0	0	0	0.000188679245283019	0.000377358490566038	9.43396226415094e-05	0.000188679245283019	0	0	0	0	0	0	0	0	0	0	0	0
"2"	"24-Nov"	0.000471698113207547	0	0.000188679245283019	9.43396226415094e-05	0.000283018867924528	9.43396226415094e-05	9.43396226415094e-05	0.000188679245283019	0.000566037735849057	0.000283018867924528	0.000283018867924528	0.000566037735849057	0.000566037735849057	0	0	0.000188679245283019	0.000283018867924528	0	9.43396226415094e-05	0	0.000660377358490566	0.000849056603773585	0.000188679245283019	0.000660377358490566	0.000943396226415094	0.000283018867924528	9.43396226415094e-05	0	0.000283018867924528	0.00122641509433962	0.00188679245283019	9.43396226415094e-05	0.000188679245283019	0.000754716981132075	0	0.000377358490566038	9.43396226415094e-05	0.000471698113207547	0.000283018867924528	0.000188679245283019	9.43396226415094e-05	0.000188679245283019	0.000188679245283019	0.000188679245283019	0.000188679245283019	0.000377358490566038	0	0.000377358490566038	0.00113207547169811	0.000188679245283019	0.000188679245283019	0.000377358490566038	0	0	0.000283018867924528	0.00113207547169811	0	0.000377358490566038	0.000283018867924528	0.000471698113207547	0.000471698113207547	0.000660377358490566	0.000188679245283019	0.000188679245283019	0.00188679245283019	0	0.00141509433962264	0	0.000377358490566038	0.000566037735849057	9.43396226415094e-05	0.00273584905660377	0.000283018867924528	0	0.000566037735849057	9.43396226415094e-05	0.000283018867924528	0.000471698113207547	0.000188679245283019	0.00575471698113208	0.00452830188679245	0.00292452830188679	0.00707547169811321	0.00669811320754717	0.00613207547169811	0.00584905660377358	0.00433962264150943	0.00320754716981132	0.00330188679245283	0.00292452830188679	0.00537735849056604	0.00207547169811321	0.00216981132075472	0.00283018867924528	0.00452830188679245	0.00292452830188679	0.00452830188679245	0.00188679245283019	0.00349056603773585	0.00132075471698113	0.00245283018867925	0.00509433962264151	0.00216981132075472	0.00415094339622642	0.00367924528301887	0.00584905660377358	0.00254716981132075	0.00320754716981132	0.00490566037735849	0.00424528301886792	0.00433962264150943	0.00377358490566038	0.00358490566037736	0.00320754716981132	0.00273584905660377	0.00283018867924528	0.00283018867924528	0.00179245283018868	0.00292452830188679	0.00349056603773585	0.00254716981132075	0.00311320754716981	0.00235849056603774	0.00330188679245283	0.00188679245283019	0.00452830188679245	0.00443396226415094	0.005	0.00358490566037736	0.00650943396226415	0.00132075471698113	0.00245283018867925	0.00330188679245283	0.00349056603773585	0.00292452830188679	0.00330188679245283	0.00273584905660377	0.00518867924528302	0.00424528301886792	0.0030188679245283	0.0019811320754717	0.00320754716981132	0.005	0.00207547169811321	0.00235849056603774	0.00216981132075472	0.00339622641509434	0.00235849056603774	0.00339622641509434	0.00311320754716981	0.00179245283018868	0.00235849056603774	0.00188679245283019	0.00264150943396226	0.0030188679245283	0.00207547169811321	0.00283018867924528	0.00226415094339623	0.00245283018867925	0.00462264150943396	0.00556603773584906	0.00207547169811321	0.00433962264150943	0.00264150943396226	0.00349056603773585	0.00471698113207547	0.00330188679245283	0.00405660377358491	0.00443396226415094	0.005	0.00377358490566038	0.00292452830188679	0.00367924528301887	0.00320754716981132	0.0175471698113208	0.00405660377358491	0.0089622641509434	0.0156603773584906	0.00537735849056604	0.00283018867924528	0.00547169811320755	0.00320754716981132	0.00481132075471698	0.005	0.00226415094339623	0.00518867924528302	0.00424528301886792	0.00415094339622642	0.0069811320754717	0.0089622641509434
"3"	"Abditibacteriales"	0.000660377358490566	0	0	0	0.000471698113207547	0.000754716981132075	0	9.43396226415094e-05	0.000849056603773585	9.43396226415094e-05	9.43396226415094e-05	9.43396226415094e-05	0.000283018867924528	0.000283018867924528	0	0.000660377358490566	0	0.000188679245283019	0.000377358490566038	0.000283018867924528	0.00122641509433962	0.000188679245283019	0.000283018867924528	0.000283018867924528	0.00273584905660377	0.000471698113207547	9.43396226415094e-05	0	0	0.000283018867924528	0.000283018867924528	0.000188679245283019	9.43396226415094e-05	0.000283018867924528	0.000660377358490566	0	0	0.000283018867924528	0	0.000188679245283019	0.000471698113207547	9.43396226415094e-05	0	0	0	9.43396226415094e-05	0	0.000188679245283019	0.00141509433962264	0	0.000377358490566038	0.000188679245283019	0.000377358490566038	0.000283018867924528	0.000188679245283019	0.00132075471698113	0.000283018867924528	9.43396226415094e-05	0	0.000377358490566038	0.000188679245283019	0.000283018867924528	0	0	0.000660377358490566	0.000283018867924528	0.00113207547169811	9.43396226415094e-05	9.43396226415094e-05	0	0.000283018867924528	0.00113207547169811	0.000471698113207547	0.000283018867924528	0.00141509433962264	0.000283018867924528	0	0	9.43396226415094e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.43396226415094e-05	0	0	0	0	0	0	0	0	0.000188679245283019	9.43396226415094e-05	0	0	0	0	0	0	0	0	0.000377358490566038	0.000377358490566038	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000471698113207547	0	0	0	0.000566037735849057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188679245283019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4"	"Acetobacterales"	0.000660377358490566	9.43396226415094e-05	9.43396226415094e-05	0.000471698113207547	0.000471698113207547	0.000471698113207547	0.000188679245283019	0.0010377358490566	0.000754716981132075	0.000377358490566038	0.000283018867924528	0.000566037735849057	0	9.43396226415094e-05	0	0.000471698113207547	0.000283018867924528	0.000283018867924528	0.000471698113207547	9.43396226415094e-05	0.00292452830188679	0.000283018867924528	0.000754716981132076	0.000660377358490566	0.00235849056603774	0.00122641509433962	0.000377358490566038	0.000660377358490566	0.000377358490566038	0.000377358490566038	0.00141509433962264	0.000377358490566038	0.000754716981132075	0.000471698113207547	0.000188679245283019	0.000283018867924528	0.000377358490566038	9.43396226415094e-05	0.000754716981132075	0.000188679245283019	0.000471698113207547	9.43396226415094e-05	9.43396226415094e-05	0.000283018867924528	0.000566037735849057	0.000188679245283019	0.00122641509433962	0.000377358490566038	0.00113207547169811	9.43396226415094e-05	0.000377358490566038	0.0010377358490566	9.43396226415094e-05	0.000283018867924528	0.000660377358490566	0.00122641509433962	0.000660377358490566	0.000471698113207547	0.000471698113207547	0.000188679245283019	0.000283018867924528	0.000377358490566038	0.000283018867924528	0.000377358490566038	0.000754716981132075	0.000377358490566038	0.000849056603773585	0.000471698113207547	9.43396226415094e-05	9.43396226415094e-05	0.000377358490566038	0.00122641509433962	0.000566037735849057	0.000566037735849057	0.000471698113207547	0.000377358490566038	0	0.000471698113207547	0	0	0	9.43396226415094e-05	0	9.43396226415094e-05	0	0	0.000188679245283019	9.43396226415094e-05	0.000377358490566038	9.43396226415094e-05	0	0	0	9.43396226415094e-05	0	0	0.000283018867924528	0.000188679245283019	0	0	9.43396226415094e-05	0	0	0.000283018867924528	0	0	0	9.43396226415094e-05	0	0.000188679245283019	0	0	0.000188679245283019	9.43396226415094e-05	0	0	9.43396226415094e-05	0.000188679245283019	9.43396226415094e-05	9.43396226415094e-05	0.000188679245283019	0.000188679245283019	0	0.000188679245283019	0	0.000377358490566038	9.43396226415094e-05	9.43396226415094e-05	0	0.000188679245283019	0	0	9.43396226415094e-05	0	0	0	0	0	0.000377358490566038	9.43396226415094e-05	0	0	0.000283018867924528	0	0	9.43396226415094e-05	0	0	0	0	0	0	9.43396226415094e-05	0.000188679245283019	0	0	9.43396226415094e-05	0	9.43396226415094e-05	0	9.43396226415094e-05	0	0	0.000188679245283019	0	0	9.43396226415094e-05	0	0	9.43396226415094e-05	0.000471698113207547	0	9.43396226415094e-05	0	0.000283018867924528	0.000283018867924528	9.43396226415094e-05	9.43396226415094e-05	0	0	0	9.43396226415094e-05	0	0	0	0	0	0	0	0
"5"	"Acidiferrobacterales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.43396226415094e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000188679245283019	0	0	0	0	9.43396226415094e-05	0	0	0	0	0	0	0	9.43396226415094e-05	0	9.43396226415094e-05	0	0.000188679245283019	0	9.43396226415094e-05	0	0	9.43396226415094e-05	0	0	0	0	0.000471698113207547	0	9.43396226415094e-05	0	0	0.000283018867924528	0	0	9.43396226415094e-05	0	0	0.000188679245283019	0.000283018867924528	0	0	0	9.43396226415094e-05	0	0	0	0	9.43396226415094e-05	9.43396226415094e-05	9.43396226415094e-05	0	0	9.43396226415094e-05	9.43396226415094e-05	9.43396226415094e-05	0	0	0.000188679245283019	0	9.43396226415094e-05	0	9.43396226415094e-05	0	0	0	0	0	9.43396226415094e-05	0	0	0	0.000188679245283019	0	0	0	0	0	9.43396226415094e-05	0	0	9.43396226415094e-05	0.000188679245283019	0.000566037735849057	0.000471698113207547	0.000754716981132075	0.000566037735849057	0	0	9.43396226415094e-05	0	0	0	0	0	0.000188679245283019	0	0	0
"6"	"Acidobacteriales"	0.025188679245283	0.0104716981132075	0.00584905660377358	0.0136792452830189	0.00735849056603774	0.0199056603773585	0.010377358490566	0.00735849056603774	0.0116981132075472	0.00933962264150943	0.00783018867924528	0.0104716981132075	0.0115094339622642	0.0141509433962264	0.0102830188679245	0.00811320754716981	0.00622641509433962	0.00915094339622641	0.00745283018867925	0.0121698113207547	0.0339622641509434	0.0116037735849057	0.01	0.0122641509433962	0.0354716981132075	0.0622641509433962	0.010188679245283	0.0089622641509434	0.0128301886792453	0.0129245283018868	0.0435849056603774	0.0124528301886792	0.00924528301886792	0.0149056603773585	0.00679245283018868	0.00952830188679245	0.0112264150943396	0.0166981132075472	0.00981132075471698	0.0129245283018868	0.0116981132075472	0.00830188679245283	0.00820754716981132	0.00867924528301887	0.00745283018867924	0.0089622641509434	0.00849056603773585	0.0124528301886792	0.0666981132075472	0.00849056603773585	0.005	0.0128301886792453	0.0111320754716981	0.00783018867924528	0.0150943396226415	0.0566037735849057	0.0124528301886792	0.0136792452830189	0.00745283018867925	0.0124528301886792	0.0115094339622642	0.0141509433962264	0.00867924528301887	0.00735849056603774	0.03	0.00783018867924528	0.0621698113207547	0.0127358490566038	0.00924528301886792	0.00811320754716981	0.00858490566037736	0.0529245283018868	0.00830188679245283	0.00905660377358491	0.0536792452830189	0.00849056603773585	0.00962264150943396	0.0118867924528302	0.00735849056603774	0.00132075471698113	0.000754716981132075	0.00226415094339623	0.0010377358490566	0.000660377358490566	0.00188679245283019	0.00584905660377358	0.00188679245283019	0.000943396226415094	0.00216981132075472	0.000566037735849057	0.000754716981132075	0.000471698113207547	0.000471698113207547	0.00160377358490566	0.000283018867924528	0.000754716981132075	0.00132075471698113	0.000849056603773585	0.000377358490566038	0.00141509433962264	0.000754716981132075	0.00132075471698113	0.0010377358490566	0.00141509433962264	0.00132075471698113	0.000754716981132075	0.000377358490566038	0.00160377358490566	0.000377358490566038	0.00122641509433962	0.000471698113207547	0.000471698113207547	0.00113207547169811	0.0010377358490566	0.000660377358490566	0.000471698113207547	0.00179245283018868	0.000566037735849057	0.00132075471698113	0.00122641509433962	0.00113207547169811	0.0010377358490566	0.000471698113207547	0.00150943396226415	0.00179245283018868	0.000849056603773585	0.000566037735849057	0.00150943396226415	0.000849056603773585	0.00169811320754717	0.000660377358490566	0.000943396226415094	0.00113207547169811	0.00169811320754717	0.00113207547169811	0.000566037735849057	0.000377358490566038	0.00122641509433962	0.00518867924528302	0.000566037735849057	0.00150943396226415	0.000283018867924528	0.00132075471698113	0.000377358490566038	0.00122641509433962	0.0010377358490566	0.0010377358490566	0.000943396226415094	0.00122641509433962	0.0010377358490566	0.00122641509433962	0.000849056603773585	0.00113207547169811	0.00169811320754717	0.00122641509433962	0.000943396226415094	0.000849056603773585	0.000849056603773585	0.000754716981132075	0.00207547169811321	0.00264150943396226	0.000849056603773585	0.00386792452830189	0.00179245283018868	0.00122641509433962	0.000754716981132075	0.00339622641509434	0.000943396226415094	0.00188679245283019	0.00132075471698113	0.00462264150943396	0.00122641509433962	0.00122641509433962	0.0010377358490566	0.00528301886792453	0.00462264150943396	0.0080188679245283	0.00330188679245283	0.0010377358490566	0.000660377358490566	0.000849056603773585	0.0019811320754717	0.00207547169811321	0.000849056603773585	0.00160377358490566	0.00122641509433962	0.00207547169811321	0.00113207547169811	0.00113207547169811	0.0010377358490566
"7"	"Anaerolineales"	9.43396226415094e-05	9.43396226415094e-05	0	0	0.000188679245283019	0	0	0	0	9.43396226415094e-05	0	0	9.43396226415094e-05	9.43396226415094e-05	0	0	0	0.000188679245283019	0	0	0.000188679245283019	9.43396226415094e-05	0	0	9.43396226415094e-05	9.43396226415094e-05	0.000188679245283019	9.43396226415094e-05	0	0	0.000377358490566038	9.43396226415094e-05	0	0	0	9.43396226415094e-05	0	0	0	0	9.43396226415094e-05	0	0	0	0	0	0.000283018867924528	0	0	9.43396226415094e-05	9.43396226415094e-05	0	0	0	0	0.000283018867924528	9.43396226415094e-05	0	9.43396226415094e-05	0	9.43396226415094e-05	0	0	0	0.000188679245283019	0	0.000188679245283019	0	0	0	0	0.000283018867924528	0	0	9.43396226415094e-05	0	9.43396226415094e-05	9.43396226415094e-05	9.43396226415094e-05	0.00339622641509434	0.000849056603773585	0.000188679245283019	0.00424528301886792	0.00132075471698113	0.00160377358490566	0.00141509433962264	0.00132075471698113	9.43396226415094e-05	0.000754716981132075	0.000471698113207547	0.00386792452830189	0.000471698113207547	0.000660377358490566	0.000188679245283019	0.00235849056603774	0.000943396226415094	0.000471698113207547	0.000471698113207547	0.000943396226415094	0.000754716981132075	0.000377358490566038	0.00150943396226415	0.000471698113207547	0.000660377358490566	0.000660377358490566	0.00216981132075472	0.000754716981132075	0.00216981132075472	0.00292452830188679	0.00141509433962264	0.000943396226415094	0.000283018867924528	0.0010377358490566	0.0010377358490566	0.000283018867924528	0.00179245283018868	0.00150943396226415	0.000283018867924528	0.00150943396226415	0.00216981132075472	0.000566037735849057	0.000754716981132075	0.000188679245283019	0.000471698113207547	0.000566037735849057	0.00141509433962264	0.000188679245283019	0.000660377358490566	0.00122641509433962	0.00207547169811321	0.000660377358490566	0.000566037735849057	0.000377358490566038	0.000943396226415094	0.000660377358490566	0.000849056603773585	0.00179245283018868	0.00207547169811321	0.00132075471698113	0.0010377358490566	0.000471698113207547	0.000943396226415094	0.0010377358490566	0.000377358490566038	0.000377358490566038	0.000377358490566038	0.000566037735849057	0.000471698113207547	0.000471698113207547	0.000566037735849057	0.000566037735849057	0.000188679245283019	0.000471698113207547	0.000660377358490566	0.00113207547169811	0.000660377358490566	0.000943396226415094	0.000943396226415094	0.000660377358490566	0.000754716981132075	0.00132075471698113	0.0010377358490566	0.00150943396226415	0.0010377358490566	0.000566037735849057	0.000943396226415094	9.43396226415094e-05	0.00122641509433962	0.0010377358490566	0.000754716981132075	0.00122641509433962	0.000566037735849057	0.000377358490566038	0.000660377358490566	0.00990566037735849	0.00415094339622642	0.00858490566037736	0.00886792452830189	0.00132075471698113	0.00141509433962264	0.00207547169811321	0.0019811320754717	0.00132075471698113	0.00207547169811321	0.000660377358490566	0.00179245283018868	0.000943396226415094	0.0010377358490566	0.00169811320754717	0.00367924528301887
"8"	"Azospirillales"	0	0.000283018867924528	0	0	9.43396226415094e-05	9.43396226415094e-05	0	0	0	0	9.43396226415094e-05	0.000283018867924528	9.43396226415094e-05	0	0	9.43396226415094e-05	9.43396226415094e-05	0	0	0	0	9.43396226415094e-05	9.43396226415094e-05	0	0	0	0.000283018867924528	0	0	0	0.000188679245283019	0.000377358490566038	0	0	0.000188679245283019	0	9.43396226415094e-05	0	0.000283018867924528	0.000283018867924528	9.43396226415094e-05	9.43396226415094e-05	0	0.000283018867924528	0	0.000283018867924528	0	0.000188679245283019	0	0	0	0.000188679245283019	0	0	0	0	0	9.43396226415094e-05	0	0	0	9.43396226415094e-05	0	0	0	9.43396226415094e-05	0	0.000188679245283019	0.000283018867924528	0.000283018867924528	0	0	0	0	0	9.43396226415094e-05	0	0	0	0.000283018867924528	0.000471698113207547	0.0010377358490566	0.000188679245283019	0.000471698113207547	0.000943396226415094	0.00386792452830189	0.000566037735849057	0.000566037735849057	0.000283018867924528	0.000754716981132075	0.000188679245283019	0.000566037735849057	0.0010377358490566	0.00141509433962264	0.000849056603773585	0.000849056603773585	0.000471698113207547	0.000566037735849057	0.00160377358490566	9.43396226415094e-05	0.000471698113207547	0.00132075471698113	0.000660377358490566	0.000377358490566038	0.000377358490566038	0.000660377358490566	0.000188679245283019	0.000283018867924528	0.000566037735849057	0.000377358490566038	0.000754716981132075	0.00311320754716981	9.43396226415094e-05	0.000471698113207547	0.000188679245283019	0.000754716981132075	0.000754716981132075	0.000188679245283019	0.000566037735849057	0.000283018867924528	0.000471698113207547	0.00122641509433962	0.000188679245283019	0.000660377358490566	0.000566037735849057	0.000377358490566038	0.000377358490566038	0.00141509433962264	0.0010377358490566	0.000660377358490566	0.000471698113207547	0.000377358490566038	0.00113207547169811	0.000471698113207547	9.43396226415094e-05	0.00122641509433962	0.000754716981132075	0.000849056603773585	0.00188679245283019	0.000754716981132075	0.0010377358490566	9.43396226415094e-05	0.000188679245283019	0.00150943396226415	0.000849056603773585	0.00141509433962264	0.000471698113207547	0.000377358490566038	0.000849056603773585	0.000188679245283019	0.000471698113207547	0.0010377358490566	0.00150943396226415	0.000849056603773585	0.000943396226415094	0.000849056603773585	0.000754716981132075	0.00122641509433962	0.0010377358490566	0.0010377358490566	0.000754716981132075	0.000377358490566038	9.43396226415094e-05	0.000754716981132075	0.00150943396226415	0.00254716981132075	0.00292452830188679	0.000566037735849057	0.00141509433962264	0.000471698113207547	0.000849056603773585	0.000849056603773585	0.000471698113207547	0.0010377358490566	9.43396226415094e-05	9.43396226415094e-05	0	0	0.000471698113207547	9.43396226415094e-05	0.000188679245283019	0.000754716981132075	9.43396226415094e-05	0.000188679245283019	0.00132075471698113	0.00113207547169811	0.000188679245283019	0	0.00122641509433962	9.43396226415094e-05
"9"	"Bacillales"	0.000943396226415094	0.000283018867924528	0.000754716981132075	0.000849056603773585	0.000754716981132075	0.000754716981132075	0.000660377358490566	0.000660377358490566	0.00141509433962264	0.00160377358490566	0.000849056603773585	0.000754716981132075	0.0010377358490566	0.0010377358490566	0.0010377358490566	0.00122641509433962	0.00122641509433962	0.000849056603773585	0.00132075471698113	0.00122641509433962	0.00377358490566038	0.000660377358490566	0.00283018867924528	0.000943396226415094	0.00349056603773585	0.0019811320754717	0.000660377358490566	0.000754716981132075	0.000754716981132075	0.00207547169811321	0.0019811320754717	0.00132075471698113	0.000377358490566038	0.000377358490566038	0.000566037735849057	0.00132075471698113	0.00122641509433962	0.000754716981132075	0.00160377358490566	0.000377358490566038	0.00113207547169811	0.0010377358490566	0.000754716981132075	0.000471698113207547	0.00122641509433962	0.000660377358490566	0.000943396226415094	0.000377358490566038	0.00292452830188679	0.0010377358490566	0.000660377358490566	0.00169811320754717	0.000377358490566038	0.00132075471698113	0.00188679245283019	0.00292452830188679	0.000566037735849057	0.000188679245283019	0.000943396226415094	0.00160377358490566	0.000188679245283019	0.00122641509433962	0.00141509433962264	0.00122641509433962	0.0019811320754717	0.000849056603773585	0.00207547169811321	0.000849056603773585	0.000849056603773585	0.000943396226415094	0.000471698113207547	0.00141509433962264	0.00122641509433962	0.00207547169811321	0.00245283018867924	0.000849056603773585	0.000943396226415094	0.000283018867924528	0.000471698113207547	0.0010377358490566	0.000754716981132075	0.000377358490566038	0.000566037735849057	0.00292452830188679	0.00132075471698113	0.00283018867924528	0.00113207547169811	0.00150943396226415	0.00481132075471698	0.000377358490566038	0.0010377358490566	0.00141509433962264	0.00207547169811321	0.00113207547169811	0.00245283018867925	0.000849056603773585	0.000943396226415094	0.00113207547169811	0.00113207547169811	0.00122641509433962	0.00188679245283019	0.00160377358490566	0.000660377358490566	0.00273584905660377	0.000849056603773585	0.00160377358490566	0.00122641509433962	0.00122641509433962	0.00132075471698113	0.0039622641509434	0.00141509433962264	0.000754716981132075	0.0010377358490566	0.00141509433962264	0.000849056603773585	0.00160377358490566	0.0010377358490566	0.00132075471698113	0.0019811320754717	0.00160377358490566	0.00150943396226415	0.00150943396226415	0.000660377358490566	0.00113207547169811	0.000566037735849057	0.00141509433962264	0.00132075471698113	0.00113207547169811	0.00122641509433962	0.00188679245283019	0.00150943396226415	0.000943396226415094	0.000754716981132075	0.00113207547169811	0.000377358490566038	0.000849056603773585	0.0010377358490566	0.0019811320754717	0.00792452830188679	0.00141509433962264	0.00150943396226415	0.000471698113207547	0.00132075471698113	0.00113207547169811	0.000471698113207547	0.00169811320754717	0.000943396226415094	0.00132075471698113	0.00150943396226415	0.000849056603773585	0.00141509433962264	0.000566037735849057	0.000471698113207547	0.000283018867924528	0.000849056603773585	0.00537735849056604	0.0010377358490566	0.00132075471698113	0.000188679245283019	0.000754716981132075	0.00122641509433962	0.00358490566037736	0.00188679245283019	0.00311320754716981	0.000849056603773585	0.000377358490566038	0.000660377358490566	0.000849056603773585	0.00207547169811321	0.00150943396226415	0.0060377358490566	0.00462264150943396	0.00273584905660377	0.00122641509433962	0.00245283018867924	0.00981132075471698	0.00641509433962264	0.00726415094339623	0.000471698113207547	0.000377358490566038	0.00141509433962264	0.0019811320754717	0.0010377358490566	0.00150943396226415	0.000849056603773585	0.000943396226415094	0.00150943396226415	0.000943396226415094	0.000660377358490566	0.000849056603773585
